18	"방어"	0	0	30	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	1	0	0	1	1	0	1	0	1	-1	-1	-1	-1	100	0	0
19	"내려찍기"	0	0	9	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1	1	0	0	0	0	0	0	1	1	30	-1	-1	180	0	0
20	"찌르기"	0	0	9	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	20	0	1	1	0	0	0	0	0	0	1	1	30	-1	-1	170	0	0
21	"올려치기"	0	0	8	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21	0	1	1	0	0	0	0	0	0	1	1	30	-1	-1	190	0	0
22	"돌려치기"	0	0	9	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	22	0	1	1	0	0	0	0	0	0	1	1	30	-1	-1	165	0	0
23	"베기"	0	0	10	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	1	1	0	0	0	0	0	0	1	1	30	-1	-1	185	0	0
41	"회오리베기"	0	0	10	10	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	41	0	0	1	0	1	1	0	1	0	2	1	40	-1	-1	150	0	0
49	"레이드 슛"	110	30	9	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	150	0	0
48	"스웰라이프"	120	0	22	24	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	1	0	0	8	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
43	"블로우"	160	70	15	3	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	1	0	0	0	0	0	0	2	1	150	-1	-1	105	0	0
42	"분노의 일격"	170	60	25	20	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	42	0	0	1	0	1	0	2	1	0	2	1	150	-1	-1	125	0	0
44	"반월베기"	0	90	22	15	4	0	0	0	0	0	0	0	-1	0	75	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	2	-1	-1	-1	-1	100	0	0
24	"다발"	0	0	5	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	1	1	0	1	0	0	0	0	1	2	100	-1	-1	160	0	0
26	"치료"	8	0	20	0	6	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	6	0	4	0	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
27	"방어력향상"	13	0	30	0	6	0	72	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	1	0	4	2	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
28	"공격력향상"	18	0	40	0	6	0	92	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	1	0	4	1	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
52	"관통"	130	70	7	9	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	1	0	1	0	2	0	0	5	2	200	-1	-1	130	0	0
51	"아이스애로우"	0	105	10	12	8	0	0	0	646	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	1	0	0	0	0	0	0	5	2	150	-1	-1	115	0	0
46	"디센트애로우"	0	120	20	15	8	0	0	0	0	0	0	0	-1	0	75	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	5	-1	-1	-1	-1	100	0	0
30	"고블린소환"	0	0	40	0	6	0	30	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	4	0	0	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0	0
31	"돌괴물소환"	0	0	70	0	6	0	60	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	4	0	0	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0	0
32	"암살자소환"	0	0	110	0	6	0	90	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	4	0	0	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0	0
33	"설인대장소환"	0	0	160	0	6	0	130	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	4	0	0	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0	0
34	"다크나이트소환"	0	0	200	0	6	0	170	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	4	0	0	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0	0
35	"발리소환"	0	0	250	0	6	0	210	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	4	0	0	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0	0
36	"솔져소환"	0	0	350	0	6	0	300	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	4	0	0	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0	0
55	"블러드어택"	0	80	17	12	3	0	0	596	0	0	0	6	-1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	1	0	1	0	2	0	0	2	1	150	-1	-1	105	0	0
56	"파워슬래쉬"	0	0	15	0	5	0	0	0	0	0	0	6	-1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	1	1	0	1	0	2	0	0	1	1	100	-1	-1	125	0	0
57	"나선베기"	0	75	20	15	5	0	0	0	0	0	0	0	-1	0	75	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	3	-1	-1	-1	-1	100	0	0
73	"광살포"	0	85	130	7	6	0	0	0	0	0	0	0	-1	0	75	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	6	-1	-1	-1	-1	100	0	0
50	"악의불꽃(몬스터)"	60	120	160	0	0	0	260	0	0	0	0	0	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
60	"포스"	0	10	10	0	4	0	15	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	1	0	0	0	0	0	0	0	1	40	-1	-1	160	0	0
61	"파이어 버스트"	74	150	8	0	6	0	79	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	1	0	0	0	0	0	0	0	1	80	-1	-1	135	0	0
62	"어스 쉐이크"	0	150	0	50	10	10000	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	1	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0	0
63	"셔먼"	98	0	70	30	0	30000	153	0	0	400	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0	0
64	"로드디그너티"	82	0	50	50	0	10000	102	0	0	300	0	0	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	1	0	0	5	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
65	"일렉트릭 스파이크"	92	250	10	12	10	500	126	0	0	340	0	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	1	0	0	0	0	0	0	0	1	100	-1	-1	125	1	0
66	"포스 웨이브"	0	70	10	0	4	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	1	1	0	0	0	0	0	0	0	1	40	-1	-1	160	0	0
74	"파이어 브래스트"	0	150	30	10	6	0	0	0	0	0	0	0	-1	0	75	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
78	"파이어 스크림"	102	180	10	3	6	0	150	0	0	70	0	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	1	0	1	0	2	0	0	0	1	100	-1	-1	130	0	0
79	"폭발"	0	0	0	0	2	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
67	"스턴"	0	0	70	50	2	0	0	0	0	0	0	0	-1	1	0	4	0	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	67	2	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	100	0	0
68	"스턴해제"	0	0	25	30	0	0	0	0	0	0	0	0	-1	1	0	2	0	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	68	3	0	0	0	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
69	"스웰마나"	0	0	35	30	0	0	0	0	0	0	0	0	-1	1	0	4	0	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	69	1	0	0	9	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
70	"투명"	0	0	80	60	0	0	0	0	0	0	0	0	-1	1	0	5	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	70	1	0	0	0	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
71	"투명해제"	0	0	40	30	0	0	0	0	0	0	0	0	-1	1	0	2	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	71	3	0	0	0	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
72	"마법해제"	0	0	90	70	0	0	0	0	0	0	0	0	-1	1	0	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	3	0	0	0	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
76	"플라즈마스톰"	110	60	50	20	6	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	1	2	1	1	2	2	2	2	2	2	2	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
200	"몬스터소환"	0	0	40	0	0	0	20	0	0	0	0	0	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
201	"마법공격무적"	0	0	40	0	0	0	20	0	0	0	0	0	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
202	"물리공격무적"	0	0	40	0	0	0	20	0	0	0	0	0	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
203	"축복의물약"	0	0	40	0	0	0	20	0	0	0	0	0	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
204	"영혼의물약"	0	0	40	0	0	0	20	0	0	0	0	0	-1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
77	"인피니티 애로우"	220	0	50	10	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	1	0	0	6	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
210	"보호의 주문"	0	0	30	0	0	60000	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	210	1	0	0	0	2	1	0	0	0	0	-1	-1	-1	-1	100	0	0
211	"속박의 주문"	0	0	30	0	3	60000	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	211	2	0	0	0	0	0	0	1	0	0	-1	-1	-1	-1	100	0	0
212	"추적의 주문"	0	0	30	0	0	120000	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	212	0	0	0	0	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
213	"쉴드번"	0	0	30	0	3	60000	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	213	0	0	0	0	0	0	0	1	0	0	-1	-1	-1	-1	100	0	0
214	"드레인 라이프"	35	35	50	0	6	0	150	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
219	"슬립"	40	0	20	3	6	0	180	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	2	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
223	"익스플로젼"	50	40	35	0	4	500	300	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	3	0	1	0	2	0	0	11	3	150	-1	-1	120	0	0
215	"체인 라이트닝"	75	70	85	0	6	0	245	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	2	0	0	0	0	0	0	0	3	200	-1	-1	105	0	0
224	"레퀴엠"	75	65	60	4	4	800	416	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	3	0	1	0	2	0	0	11	3	150	-1	-1	125	0	0
217	"데미지반사"	80	0	40	10	5	5000	375	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	1	0	0	71	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
225	"펄루션"	85	80	70	8	4	500	542	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	3	0	1	0	2	0	0	11	3	150	-1	-1	125	0	0
230	"라이트닝쇼크"	93	95	115	7	6	0	823	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	2	0	1	0	2	0	0	0	3	200	-1	-1	105	0	0
218	"버서커"	83	0	100	50	5	5000	300	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	1	0	0	81	2	1	0	1	0	10	-1	-1	-1	-1	100	0	0
221	"위크니스"	93	0	50	15	8	30000	663	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	221	2	0	0	0	1	0	2	0	0	11	-1	-1	-1	-1	100	0	0
222	"이너베이션"	111	0	50	15	8	30000	663	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	222	2	0	0	0	1	0	2	0	0	11	-1	-1	-1	-1	100	0	0
232	"파괴의일격"	100	110	30	24	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	1	0	1	0	2	1	0	2	1	150	-1	-1	135	0	0
233	"마력증대"	220	0	200	50	6	0	1058	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	2	0	2	0	0	0	0	0	0	233	1	0	0	82	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
234	"회복"	100	0	40	10	6	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	6	0	0	0	4	0	0	0	0	0	-1	-1	-1	-1	100	0	0
235	"멀티샷"	100	40	10	7	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	1	0	1	0	0	0	0	5	2	200	-1	-1	105	0	0
236	"플레임스트라이크"	100	140	20	25	3	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	1	0	1	0	2	0	0	2	1	200	-1	-1	135	0	0
237	"기간틱스톰"	220	110	120	10	6	0	1058	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	2	0	1	0	2	0	0	0	3	250	-1	-1	115	0	0
238	"카오틱디세이어"	100	220	12	4	6	0	84	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	1	0	1	0	2	0	0	0	1	80	-1	-1	130	1	0
239	"도플갱어 자폭 스킬"	100	140	20	25	3	0	0	0	0	0	0	6	1	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
240	"매지컬샷"	2	30	1	0	6	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	108	0	0	2	0	0	0	0	0	0	0	3	30	-1	-1	200	0	0
241	"샤이닝버드"	30	130	5	0	6	0	70	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	109	0	0	2	0	1	0	0	0	0	0	3	45	-1	-1	190	0	0
242	"드래곤바이얼런트"	50	140	30	0	6	0	680	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	110	0	0	2	0	0	0	0	0	0	0	3	60	-1	-1	190	0	0
243	"스피어스톰"	160	160	105	5	6	500	1160	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	111	0	0	2	1	1	0	0	0	0	0	3	60	-1	-1	150	1	0
244	"리플렉션바리어"	77	0	70	22	6	0	408	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	112	1	0	0	343	3	0	0	0	0	0	-1	-1	-1	-1	100	0	0
245	"마블버스트"	25	125	5	0	6	0	104	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	113	0	0	2	0	0	0	0	0	0	14	3	45	-1	-1	190	0	0
246	"언리쉬마블"	45	135	50	0	6	10000	700	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	114	0	0	2	0	1	0	0	0	0	14	3	60	-1	-1	100	0	0
247	"얼티밋포스"	160	10	92	4	7	0	1073	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	115	0	0	2	0	0	0	0	0	0	14	3	60	-1	-1	150	1	0
248	"리플렉션바리어(반사장벽)"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	100	0	0
