87	0	23	31	88	36	95	0	0	0	-1	-2	
												
72	0	2	23	27	27	24	0	0	10	-1	-1	
73	0	2	224	231	227	227	0	0	10	-1	-1	
74	0	2	69	181	72	178	0	0	10	-1	-1	
75	0	7	225	53	228	50	0	0	80	-1	-1	
76	0	7	62	163	68	157	0	0	90	-1	-1	
77	0	8	96	143	100	146	0	0	10	-1	-1	
												
												
88	0	24	10	16	17	22	0	0	0	-1	-2	
89	0	25	10	16	17	22	0	0	0	-1	-2	
90	0	26	10	16	17	22	0	0	0	-1	-2	
91	0	27	10	16	17	22	0	0	0	-1	-2	
92	0	28	10	16	17	22	0	0	0	-1	-2	
93	0	29	10	16	17	22	0	0	0	-1	-2	
116	0	36	10	16	17	22	0	0	0	-1	-2	
												
94	0	30	88	31	102	46	0	0	0	-1	-2	
												
96	1	30	93	242	95	243	97	0	0	-1	-2	
97	2	30	164	198	187	209	0	0	0	-1	-2	
												
98	1	30	160	203	161	205	99	0	0	-1	-2	
99	2	30	90	236	99	239	0	0	0	-1	-2	
												
100	0	30	39	14	142	50	0	0	0	-1	-2	
105	0	30	72	10	104	199	0	0	0	-1	-2	
101	0	30	84	180	100	222	0	0	0	-1	-2	
104	0	30	87	209	100	232	0	0	0	-1	-2	
106	0	30	131	94	138	92	0	0	0	-1	-2	
												
109	1	31	59	7	63	8	110	0	0	-1	-2	
110	2	30	131	94	138	92	0	0	0	-1	-2	
												
102	1	0	239	14	240	15	103	0	10	-1	-1	
103	2	30	29	42	30	37	0	0	10	-1	-2	
												
107	1	30	28	40	28	41	108	0	0	-1	-2	
108	2	0	235	13	239	13	0	0	0	-1	-1	
												
111	0	32	133	91	141	99	0	0	10	-1	-2	
112	0	32	135	162	142	170	0	0	10	-1	-2	
												
95	0	31	60	10	69	19	0	0	0	-1	-2	
												
120	1	3	220	30	226	30	113	0	10	-1	-1	
113	2	33	76	9	78	16	0	0	10	-1	119	
121	1	33	74	9	74	13	122	0	10	-1	-1	
122	2	3	220	31	226	34	0	0	10	-1	-1	
119	0	33	82	8	87	14	0	0	10	-1	-1	
140	0	33	186	173	190	177	0	0	10	-1	-1	
												
117	1	30	161	37	165	45	114	0	10	-1	-2	
114	2	34	231	37	234	45	0	0	10	-1	-2	
123	1	34	239	40	240	44	124	0	10	-1	-2	
124	2	30	155	37	158	43	0	0	10	-1	-2	
118	0	34	229	37	239	46	0	0	10	-1	-2	
												
												
125	1	8	6	199	6	201	126	0	10	-1	-1	
126	2	37	17	219	21	220	0	0	10	-1	126	
												
127	1	37	17	220	19	222	128	0	10	-1	-1	
128	2	8	7	199	7	201	0	0	10	-1	-1	
												
129	1	37	89	89	89	92	130	0	20	-1	-1	
130	2	38	70	104	70	107	0	0	20	-1	-1	
												
131	1	38	69	104	69	107	132	0	10	-1	-1	
132	2	37	85	89	86	92	0	0	10	-1	-1	
												
133	0	39	196	56	201	57	0	0	20	-1	17	
134	0	39	78	93	82	95	0	0	20	-1	-1	
135	0	39	78	93	82	95	0	0	20	-1	-1	
136	0	38	137	162	143	163	0	0	20	-1	-1	
137	0	38	71	104	72	107	0	0	20	-1	-1	
138	0	37	19	217	21	219	0	0	10	-1	-1	
139	0	38	71	104	72	107	0	0	20	-1	-1	
141	0	37	205	36	208	41	0	0	10	-1	-1	
												
142	0	45	98	128	108	137	0	0	0	-1	-2	
143	0	46	98	128	108	137	0	0	0	-1	-2	
144	0	47	98	128	108	137	0	0	0	-1	-2	
145	0	48	98	128	108	137	0	0	0	-1	-2	
146	0	49	98	128	108	137	0	0	0	-1	-2	
147	0	50	98	128	108	137	0	0	0	-1	-2	
												
148	0	45	141	41	146	45	0	0	0	-1	-2	
149	0	46	141	41	146	45	0	0	0	-1	-2	
150	0	47	141	41	146	45	0	0	0	-1	-2	
151	0	48	141	41	146	45	0	0	0	-1	-2	
152	0	49	141	41	146	45	0	0	0	-1	-2	
153	0	50	141	41	146	45	0	0	0	-1	-2	
												
154	0	45	194	124	198	127	0	0	0	-1	-2	
155	0	46	194	124	198	127	0	0	0	-1	-2	
156	0	47	194	124	198	127	0	0	0	-1	-2	
157	0	48	194	124	198	127	0	0	0	-1	-2	
158	0	49	194	124	198	127	0	0	0	-1	-2	
159	0	50	194	124	198	127	0	0	0	-1	-2	
												
												
256	0	41	29	79	31	82	0	0	0	-1	118	
257	0	42	104	178	107	181	0	0	0	-1	118	
258	0	34	227	41	229	43	0	0	0	-1	-2	
												
259	1	2	161	245	166	246	260	0	10	-1	-1	
260	2	51	26	29	27	30	0	0	10	-1	267	
												
261	1	51	24	29	25	30	262	0	10	-1	-1	
262	2	2	161	241	163	242	0	0	10	-1	-1	
												
263	1	7	13	19	14	20	264	0	10	-1	-1	
264	2	51	243	149	244	150	0	0	10	-1	-1	
												
265	1	51	247	149	248	150	266	0	50	220	-1	
266	2	7	16	19	17	20	0	0	50	220	-1	
												
267	0	51	51	224	54	227	0	0	0	-1	-1	
												
268	0	51	99	55	100	57	0	0	10	-1	-1	
269	0	51	191	148	193	150	0	0	10	-1	-1	
												
270	0	32	62	150	70	158	0	0	10	-1	-2	
												
271	0	52	12	5	14	10	0	0	0	-1	-2	
												
272	0	53	31	88	36	95	0	0	0	-1	-2	
												
273	0	56	135	105	142	111	0	0	80	-1	273	
274	1	56	139	125	139	126	275	0	80	-1	-1	
275	2	56	189	190	191	193	0	0	80	-1	-1	
276	1	56	185	187	186	188	273	0	80	-1	-1	
277	1	56	149	109	150	109	278	0	80	-1	-1	
278	2	56	204	10	206	14	0	0	80	-1	-1	
279	1	56	197	12	197	14	273	0	80	-1	-1	
280	1	56	139	95	140	95	281	0	80	-1	-1	
281	2	56	65	47	67	48	0	0	80	-1	-1	
282	1	56	68	52	69	53	273	0	80	-1	-1	
283	1	56	124	109	124	110	284	0	80	-1	-1	
284	2	56	62	174	63	179	0	0	80	-1	-1	
285	1	56	57	176	57	177	273	0	80	-1	-1	
												
286	1	2	52	90	54	91	287	0	80	-1	-1	
287	0	57	222	211	225	212	0	0	80	-1	287	
288	1	57	223	215	225	215	289	0	80	-1	-1	
289	0	2	51	85	55	86	0	0	80	-1	-1	
290	1	57	171	23	171	25	291	0	80	-1	-1	
291	0	58	160	24	161	27	0	0	80	-1	-2	
292	1	58	167	24	167	25	293	0	80	-1	-2	
293	0	57	174	23	175	25	0	0	80	-1	-1	
												
294	0	63	120	129	126	134	0	0	30	-1	294	
295	0	64	101	64	0	0	0	0	30	-1	-2	
296	0	64	101	75	0	0	0	0	30	-1	-2	
297	0	64	101	113	0	0	0	0	30	-1	-2	
298	0	64	101	124	0	0	0	0	30	-1	-2	
299	0	64	154	64	0	0	0	0	30	-1	-2	
300	0	64	154	75	0	0	0	0	30	-1	-2	
301	0	64	154	113	0	0	0	0	30	-1	-2	
302	0	64	154	124	0	0	0	0	30	-1	-2	
303	0	64	100	70	0	0	0	0	30	-1	-2	
304	0	64	100	120	0	0	0	0	30	-1	-2	
305	0	64	150	70	0	0	0	0	30	-1	-2	
306	0	64	150	120	0	0	0	0	30	-1	-2	
												
307	0	69	231	15	233	17	0	0	0	-1	-2	
308	1	69	209	80	211	82	309	0	0	-1	-2	
309	0	69	202	24	203	27	0	0	0	-1	-2	
310	1	69	153	60	155	62	311	0	0	-1	-2	
311	0	69	179	65	181	67	0	0	0	-1	-2	
312	0	70	86	63	87	66	0	0	0	-1	-2	
313	1	70	10	64	12	66	314	0	0	-1	-2	
314	0	70	35	84	38	85	0	0	0	-1	-2	
315	1	70	54	161	56	163	316	0	0	-1	-2	
316	0	70	121	110	123	112	0	0	0	-1	-2	
317	0	71	154	187	155	189	0	0	0	-1	-2	
318	1	71	82	194	84	196	319	0	0	-1	-2	
319	0	71	222	121	224	123	0	0	0	-1	-2	
320	1	71	222	201	224	203	321	0	0	-1	-2	
321	0	71	165	206	168	207	0	0	0	-1	-2	
322	0	72	93	66	94	69	0	0	0	-1	-2	
323	1	72	30	95	32	97	324	0	0	-1	-2	
324	0	72	32	162	34	164	0	0	0	-1	-2	
325	1	72	68	160	70	162	326	0	0	-1	-2	
326	0	72	145	155	147	157	0	0	0	-1	-2	
327	1	72	223	165	225	167	328	0	0	-1	-2	
328	0	72	241	23	243	25	0	0	0	-1	-2	
												
329	0	65	193	26	200	32	0	0	0	-1	-2	
330	0	66	133	68	139	74	0	0	0	-1	-2	
331	0	67	106	58	111	62	0	0	0	-1	-2	
332	0	68	90	10	97	17	0	0	0	-1	-2	
												
333	0	79	56	74	58	77	0	0	0	-1	333	
												
334	0	37	66	183	74	191	0	0	30	-1	-1	
												
335	0	80	124	123	127	125	0	0	20	-1	335	
												
336	1	33	237	167	240	168	337	0	20	-1	-1	
337	2	80	118	44	119	46	0	3	20	-1	-1	
												
338	1	80	116	44	117	47	339	0	10	-1	-1	
339	2	33	237	166	240	166	0	1	10	-1	-1	
												
340	1	80	186	210	190	212	341	0	20	-1	-1	
341	2	81	162	12	164	14	0	5	20	-1	-1	
												
342	1	81	161	8	165	9	343	0	20	-1	-1	
343	2	80	188	207	189	208	0	1	20	-1	-1	
												
344	0	81	162	16	163	17	0	5	20	-1	-1	
345	0	82	60	66	63	69	0	0	0	-1	-1	
346	0	82	69	195	72	198	0	0	0	-1	-1	
347	0	82	196	187	199	190	0	0	0	-1	-1	
348	0	82	187	61	190	64	0	0	0	-1	-1	
												
349	0	83	60	66	63	69	0	0	0	-1	-1	
350	0	83	69	195	72	198	0	0	0	-1	-1	
351	0	83	196	187	199	190	0	0	0	-1	-1	
352	0	83	187	61	190	64	0	0	0	-1	-1	
												
353	0	84	60	66	63	69	0	0	0	-1	-1	
354	0	84	69	195	72	198	0	0	0	-1	-1	
355	0	84	196	187	199	190	0	0	0	-1	-1	
356	0	84	187	61	190	64	0	0	0	-1	-1	
												
357	0	85	60	66	63	69	0	0	0	-1	-1	
358	0	85	69	195	72	198	0	0	0	-1	-1	
359	0	85	196	187	199	190	0	0	0	-1	-1	
360	0	85	187	61	190	64	0	0	0	-1	-1	
												
361	0	86	60	66	63	69	0	0	0	-1	-1	
362	0	86	69	195	72	198	0	0	0	-1	-1	
363	0	86	196	187	199	190	0	0	0	-1	-1	
364	0	86	187	61	190	64	0	0	0	-1	-1	
												
365	0	87	60	66	63	69	0	0	0	-1	-1	
366	0	87	69	195	72	198	0	0	0	-1	-1	
367	0	87	196	187	199	190	0	0	0	-1	-1	
368	0	87	187	61	190	64	0	0	0	-1	-1	
												
369	0	88	60	66	63	69	0	0	0	-1	-1	
370	0	88	69	195	72	198	0	0	0	-1	-1	
371	0	88	196	187	199	190	0	0	0	-1	-1	
372	0	88	187	61	190	64	0	0	0	-1	-1	
												
373	0	89	60	66	63	69	0	0	0	-1	-1	
374	0	89	69	195	72	198	0	0	0	-1	-1	
375	0	89	196	187	199	190	0	0	0	-1	-1	
376	0	89	187	61	190	64	0	0	0	-1	-1	
												
377	0	90	60	66	63	69	0	0	0	-1	-1	
378	0	90	69	195	72	198	0	0	0	-1	-1	
379	0	90	196	187	199	190	0	0	0	-1	-1	
380	0	90	187	61	190	64	0	0	0	-1	-1	
												
381	0	82	123	120	129	134	0	0	0	-1	-1	
382	0	82	123	126	134	132	0	0	0	-1	-1	
383	0	82	127	121	133	133	0	0	0	-1	-1	
384	0	82	123	121	133	128	0	0	0	-1	-1	
												
385	0	83	123	120	129	134	0	0	0	-1	-1	
386	0	83	123	126	134	132	0	0	0	-1	-1	
387	0	83	127	121	133	133	0	0	0	-1	-1	
388	0	83	123	121	133	128	0	0	0	-1	-1	
												
389	0	84	123	120	129	134	0	0	0	-1	-1	
390	0	84	123	126	134	132	0	0	0	-1	-1	
391	0	84	127	121	133	133	0	0	0	-1	-1	
392	0	84	123	121	133	128	0	0	0	-1	-1	
												
393	0	85	123	120	129	134	0	0	0	-1	-1	
394	0	85	123	126	134	132	0	0	0	-1	-1	
395	0	85	127	121	133	133	0	0	0	-1	-1	
396	0	85	123	121	133	128	0	0	0	-1	-1	
												
397	0	86	123	120	129	134	0	0	0	-1	-1	
398	0	86	123	126	134	132	0	0	0	-1	-1	
399	0	86	127	121	133	133	0	0	0	-1	-1	
400	0	86	123	121	133	128	0	0	0	-1	-1	
												
401	0	87	123	120	129	134	0	0	0	-1	-1	
402	0	87	123	126	134	132	0	0	0	-1	-1	
403	0	87	127	121	133	133	0	0	0	-1	-1	
404	0	87	123	121	133	128	0	0	0	-1	-1	
												
405	0	88	123	120	129	134	0	0	0	-1	-1	
406	0	88	123	126	134	132	0	0	0	-1	-1	
407	0	88	127	121	133	133	0	0	0	-1	-1	
408	0	88	123	121	133	128	0	0	0	-1	-1	
												
409	0	89	123	120	129	134	0	0	0	-1	-1	
410	0	89	123	126	134	132	0	0	0	-1	-1	
411	0	89	127	121	133	133	0	0	0	-1	-1	
412	0	89	123	121	133	128	0	0	0	-1	-1	
												
413	0	90	123	120	129	134	0	0	0	-1	-1	
414	0	90	123	126	134	132	0	0	0	-1	-1	
415	0	90	127	121	133	133	0	0	0	-1	-1	
416	0	90	123	121	133	128	0	0	0	-1	-1	
												
417	0	91	51	190	60	197	0	0	30	-1	417	
												
418	1	91	26	168	28	172	419	0	30	-1	-1	
419	2	91	112	161	114	166	0	0	30	-1	-1	
												
420	1	91	115	168	118	170	421	0	30	-1	-1	
421	2	91	33	167	37	170	0	0	30	-1	-1	
												
422	1	91	82	204	86	205	423	0	30	-1	-1	
423	2	91	151	198	156	200	0	0	30	-1	-1	
												
424	1	91	147	202	148	206	425	0	30	-1	-1	
425	2	91	81	197	83	199	0	0	30	-1	-1	
												
426	0	92	51	190	60	197	0	0	0	-1	426	
												
427	1	92	26	168	28	172	428	0	0	-1	-1	
428	2	92	112	161	114	166	0	0	0	-1	-1	
												
429	1	92	115	168	118	170	430	0	0	-1	-1	
430	2	92	33	167	37	170	0	0	0	-1	-1	
												
431	1	92	82	204	86	205	432	0	0	-1	-1	
432	2	92	151	198	156	200	0	0	0	-1	-1	
												
433	1	92	147	202	148	206	434	0	0	-1	-1	
434	2	92	81	197	83	199	0	0	0	-1	-1	
												
435	1	91	52	161	53	163	436	0	30	-1	-1	
436	2	95	19	104	20	105	0	1	30	-1	417	
												
437	1	95	17	106	18	107	438	0	30	-1	-1	
438	2	91	54	163	55	164	0	5	30	-1	-1	
439	1	92	52	161	53	163	440	0	30	-1	-1	
440	2	96	19	104	20	105	0	1	30	-1	426	
												
441	1	96	17	106	18	107	442	0	30	-1	-1	
442	2	92	54	163	55	164	0	5	30	-1	-1	
												
443	0	97	31	88	36	95	0	0	0	-1	-2	
444	0	98	98	128	108	137	0	0	0	-1	-2	
445	0	99	98	128	108	137	0	0	0	-1	-2	
												
446	0	98	141	41	146	45	0	0	0	-1	-2	
447	0	99	141	41	146	45	0	0	0	-1	-2	
												
448	0	98	194	124	198	127	0	0	0	-1	-2	
449	0	99	194	124	198	127	0	0	0	-1	-2	
450	1	91	65	218	67	219	451	3	30	-1	-1	
451	2	100	24	90	25	86	0	5	30	-1	417	
												
452	1	100	19	87	20	88	453	5	30	-1	-1	
453	2	91	62	213	64	214	0	3	30	-1	-1	
454	1	100	42	80	44	81	455	0	30	-1	-1	
455	2	100	212	31	213	32	0	0	30	-1	-1	
												
456	1	100	215	33	217	34	457	0	30	-1	-1	
457	2	100	40	82	41	84	0	0	30	-1	-1	
												
458	1	100	40	97	42	98	459	0	30	-1	-1	
459	2	100	107	225	109	226	0	0	30	-1	-1	
												
460	1	100	108	229	110	230	461	0	30	-1	-1	
461	2	100	39	94	40	95	0	0	30	-1	-1	
												
												
												
												
474	0	102	125	126	130	130	0	0	10	-1	-2	
475	1	1	115	231	117	233	476	0	0	-1	-1	
476	2	1	45	152	48	155	0	0	0	-1	-1	
												
477	1	1	45	148	47	150	478	0	0	-1	-1	
478	2	1	112	232	113	234	0	0	0	-1	-1	
												
479	1	1	233	106	237	108	480	0	0	-1	-1	
480	2	1	241	85	242	89	0	0	0	-1	-1	
												
481	1	1	244	86	245	89	482	0	0	-1	-1	
482	2	1	229	108	231	110	0	0	0	-1	-1	
483	0	103	125	126	130	130	0	0	10	-1	-2	
484	0	104	125	126	130	130	0	0	10	-1	-2	
485	0	105	125	126	130	130	0	0	10	-1	-2	
486	0	106	125	126	130	130	0	0	10	-1	-2	
487	1	91	90	181	91	184	488	3	30	-1	-1	
488	2	110	213	193	214	196	0	5	30	-1	417	
												
489	1	110	211	190	212	191	490	5	30	-1	-1	
490	2	91	94	184	95	187	0	3	30	-1	-1	
491	1	110	179	148	180	149	492	0	30	-1	-1	
492	2	110	133	166	136	167	0	0	30	-1	-1	
												
493	1	110	131	170	133	171	494	0	30	-1	-1	
494	2	110	213	193	214	196	0	0	30	-1	-1	
												
495	1	110	179	185	180	187	496	0	30	-1	-1	
496	2	110	127	29	128	30	0	0	30	-1	-1	
												
497	1	110	126	33	127	34	498	0	30	-1	-1	
498	2	110	181	188	183	188	0	0	30	-1	-1	
												
499	1	110	179	210	180	211	500	0	30	-1	-1	
500	2	110	34	198	35	199	0	0	30	-1	-1	
												
501	1	110	36	195	37	196	502	0	30	-1	-1	
502	2	110	181	208	183	209	0	0	30	-1	-1	
503	0	79	203	56	207	59	0	0	0	-1	-1	
504	0	79	188	90	192	91	0	0	0	-1	-1	
505	0	79	221	91	227	92	0	0	0	-1	-1	
506	0	79	191	20	194	23	0	0	0	-1	-1	
507	0	79	170	55	173	59	0	0	0	-1	-1	
508	0	79	230	28	236	29	0	0	0	-1	-1	
509	0	112	236	152	237	153	0	0	40	-1	509	
510	1	8	176	38	178	40	511	0	40	-1	-1	
511	2	112	236	152	237	153	0	0	40	-1	-1	
512	1	112	198	173	199	175	513	0	40	-1	-1	
513	2	112	107	67	108	68	0	0	40	-1	-1	
514	1	112	80	233	81	235	515	0	40	-1	-1	
515	2	112	201	155	202	156	0	0	40	-1	-1	
516	1	112	199	137	200	138	517	0	40	-1	-1	
517	2	112	82	226	83	227	0	0	40	-1	-1	
518	1	112	100	66	101	68	519	0	40	-1	-1	
519	2	112	201	155	202	156	0	0	40	-1	-1	
520	1	112	236	175	239	176	521	0	40	-1	-1	
521	2	8	187	54	189	55	0	0	40	-1	-1	
522	0	113	24	118	27	121	0	0	60	-1	522	
												
523	1	57	208	219	211	221	524	3	60	-1	-1	
524	2	113	24	118	27	121	0	1	60	-1	-1	
												
525	1	113	17	118	19	121	526	1	60	-1	-1	
526	2	57	214	203	218	206	0	3	60	-1	-1	
527	1	113	62	108	67	112	528	0	60	-1	-1	
528	2	113	149	85	152	88	0	0	60	-1	-1	
												
529	1	113	143	89	149	91	530	0	60	-1	-1	
530	2	113	60	108	62	112	0	0	60	-1	-1	
												
531	0	113	22	228	27	229	0	0	60	-1	-1	
												
532	1	79	227	55	227	60	533	0	0	-1	-1	
533	2	114	232	56	234	59	0	0	0	-1	533	
												
534	1	114	228	56	229	59	535	0	0	-1	-1	
535	2	79	223	56	224	59	0	0	0	-1	-1	
537	0	114	238	237	239	238	0	0	750	-1	-1	
540	0	121	147	27	148	28	0	0	0	-1	-2	
541	1	0	176	29	178	32	542	0	70	-1	-1	
542	2	116	120	125	121	128	0	0	70	-1	542	
543	1	116	117	124	118	125	544	0	70	-1	-1	
544	2	0	179	30	181	31	0	0	70	-1	-1	
545	1	116	130	130	131	131	546	0	70	-1	-1	
546	2	117	131	128	132	129	0	0	70	-1	546	
547	1	117	129	131	132	132	548	0	70	-1	-1	
548	2	116	128	127	129	130	0	0	70	-1	-1	
549	1	117	116	124	117	127	550	0	70	-1	-1	
550	2	118	123	123	124	124	0	0	70	-1	550	
551	1	118	121	118	122	120	552	0	70	-1	-1	
552	2	117	131	127	132	128	0	0	70	-1	-1	
553	1	118	135	130	136	131	554	0	70	-1	-1	
554	2	119	125	119	126	120	0	0	70	-1	554	
555	1	119	122	117	123	119	556	0	70	-1	-1	
556	2	118	135	127	136	128	0	0	70	-1	-1	
557	1	119	136	131	137	132	558	0	70	-1	-1	
558	2	120	126	119	127	120	0	0	70	-1	558	
559	1	120	121	118	122	120	560	0	70	-1	-1	
560	2	119	136	127	137	128	0	0	70	-1	-1	
561	0	116	120	125	121	128	0	0	70	-1	-1	
562	0	117	131	128	132	129	0	0	70	-1	-1	
563	0	118	123	123	124	124	0	0	70	-1	-1	
564	0	119	125	119	126	120	0	0	70	-1	-1	
565	0	120	126	119	127	120	0	0	70	-1	-1	
566	0	0	138	120	139	121	0	0	0	-1	-1	
567	0	122	128	110	140	125	0	0	80	-1	567	
568	1	122	126	128	127	129	569	0	80	-1	-1	
569	2	122	103	159	104	160	0	0	80	-1	-1	
570	1	122	107	154	108	155	571	0	80	-1	-1	
571	2	122	128	125	129	126	0	0	80	-1	-1	
572	1	122	148	111	148	113	573	0	80	-1	-1	
573	2	122	182	102	183	103	0	0	80	-1	-1	
574	1	122	177	102	177	104	575	0	80	-1	-1	
575	2	122	142	112	143	113	0	0	80	-1	-1	
576	1	122	132	102	133	103	577	0	80	-1	-1	
577	2	122	132	68	133	69	0	0	80	-1	-1	
578	1	122	133	73	135	73	579	0	80	-1	-1	
579	2	122	133	107	134	108	0	0	80	-1	-1	
580	1	122	120	113	121	114	581	0	80	-1	-1	
581	2	122	88	104	89	105	0	0	80	-1	-1	
582	1	122	92	105	92	107	583	0	80	-1	-1	
583	2	122	125	114	126	115	0	0	80	-1	-1	
584	1	122	142	128	144	129	585	0	80	-1	-1	
585	2	122	160	152	161	153	0	0	80	-1	-1	
586	1	122	158	150	160	151	587	0	80	-1	-1	
587	2	122	139	125	140	126	0	0	80	-1	-1	
588	1	122	241	91	242	92	590	0	80	-1	-1	
589	1	122	12	158	13	158	590	0	80	-1	-1	
590	0	122	192	9	193	11	0	0	80	-1	-1	
591	0	123	236	87	239	91	0	0	80	-1	591	
592	1	123	215	109	216	111	593	0	80	-1	-1	
593	2	123	204	64	208	67	0	0	80	-1	591	
594	1	123	207	67	210	68	595	0	80	-1	-1	
595	2	123	220	107	221	111	0	0	80	-1	-1	
596	1	123	217	116	220	117	597	0	80	-1	-1	
597	2	126	204	64	208	67	0	0	80	-1	591	
598	1	126	207	67	210	68	599	0	80	-1	-1	
599	2	123	222	111	225	113	0	0	80	-1	-1	
600	1	123	223	122	226	122	601	0	80	-1	-1	
601	2	124	204	64	208	67	0	0	80	-1	591	
602	1	124	207	67	210	68	603	0	80	-1	-1	
603	2	123	226	117	230	119	0	0	80	-1	-1	
604	1	123	228	127	231	128	605	0	80	-1	-1	
605	2	127	204	64	208	67	0	0	80	-1	591	
606	1	127	207	67	210	68	607	0	80	-1	-1	
607	2	123	233	112	236	124	0	0	80	-1	-1	
608	1	123	235	129	237	130	609	0	80	-1	-1	
609	2	125	204	64	208	67	0	0	80	-1	591	
610	1	125	207	67	210	68	611	0	80	-1	-1	
611	2	123	236	124	239	125	0	0	80	-1	-1	
612	1	2	159	55	160	59	613	3	80	-1	-1	
613	2	123	236	87	239	91	0	3	80	-1	613	
614	1	123	232	86	234	89	615	7	80	-1	-1	
615	2	2	163	54	165	59	0	3	80	-1	615	
616	0	123	224	111	231	115	0	0	80	-1	-1	
617	0	128	129	126	132	129	0	0	100	-1	617	
618	0	129	128	124	131	127	0	0	120	-1	618	
619	0	130	128	122	131	126	0	0	130	-1	619	
620	0	131	236	13	242	16	0	0	100	-1	620	
621	1	131	196	25	198	27	622	0	100	-1	-1	
622	2	131	80	74	82	77	0	0	100	-1	-1	
												
