20	196	-1	65	0	0	0	0	0	0	0	0	1	0	0	0	0	0	31	
20	196	-1	66	0	0	0	0	0	0	0	0	1	0	0	0	0	0	31	
20	196	-1	67	0	0	0	0	0	0	0	0	1	0	0	0	0	0	31	
20	199	-1	65	0	0	0	0	0	0	0	0	0	1	0	0	0	0	34	
20	199	-1	66	0	0	0	0	0	0	0	0	0	1	0	0	0	0	34	
20	199	-1	67	0	0	0	0	0	0	0	0	0	1	0	0	0	0	34	
20	201	-1	65	0	0	0	0	0	0	0	0	0	0	1	0	0	0	36	
20	201	-1	66	0	0	0	0	0	0	0	0	0	0	1	0	0	0	36	
20	201	-1	67	0	0	0	0	0	0	0	0	0	0	1	0	0	0	36	
20	208	-1	65	0	0	0	0	0	0	0	0	0	0	0	1	0	0	43	
20	208	-1	66	0	0	0	0	0	0	0	0	0	0	0	1	0	0	43	
20	208	-1	67	0	0	0	0	0	0	0	0	0	0	0	1	0	0	43	
20	204	-1	65	0	0	0	0	0	0	0	0	0	0	0	0	1	0	39	
20	204	-1	66	0	0	0	0	0	0	0	0	0	0	0	0	1	0	39	
20	204	-1	67	0	0	0	0	0	0	0	0	0	0	0	0	1	0	39	
20	210	-1	65	0	0	0	0	0	0	0	0	0	0	0	0	0	1	45	
20	210	-1	66	0	0	0	0	0	0	0	0	0	0	0	0	0	1	45	
20	210	-1	67	0	0	0	0	0	0	0	0	0	0	0	0	0	1	45	
20	213	15	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60	
20	213	42	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21	
20	213	48	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27	
20	213	5	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
20	213	33	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	
20	213	35	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19	
20	213	19	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	54	
20	213	20	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	55	
20	213	21	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	56	
20	213	29	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14	
20	213	30	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	
20	213	31	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16	
20	213	3	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
20	214	16	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38	
20	214	43	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22	
20	214	13	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	
20	214	6	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
20	214	11	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	
20	214	36	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	5	
20	214	83	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	5	
20	214	84	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	
20	214	51	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45	
20	214	56	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61	
20	214	61	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62	
20	214	68	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64	
20	214	69	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65	
20	214	70	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66	
20	215	17	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50	
20	215	44	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23	
20	215	47	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26	
20	215	7	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	
20	215	34	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	
20	215	28	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	20	
20	215	85	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	20	
20	215	86	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	
20	215	22	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	51	
20	215	23	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	52	
20	215	24	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	53	
20	215	41	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44	
20	215	29	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14	
20	215	30	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	
20	215	31	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16	
20	215	3	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
20	216	18	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46	
20	216	45	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24	
20	216	4	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43	
20	216	8	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	
20	216	12	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	
20	216	14	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	
20	216	2	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	
20	216	10	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	
20	216	0	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39	
20	216	68	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64	
20	216	69	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65	
20	216	70	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66	
20	217	64	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63	
20	217	46	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25	
20	217	9	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	
20	217	39	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37	
20	217	40	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49	
20	217	25	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	11	
20	217	26	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	12	
20	217	27	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	
20	217	37	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58	
20	217	38	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	
20	217	29	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14	
20	217	30	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	
20	217	31	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16	
20	217	3	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
20	218	15	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60	
20	218	42	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21	
20	218	48	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27	
20	218	5	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
20	218	33	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	
20	218	35	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19	
20	218	19	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	54	
20	218	20	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	55	
20	218	21	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	56	
20	218	29	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14	
20	218	30	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	
20	218	31	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16	
20	218	3	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
20	219	16	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38	
20	219	43	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22	
20	219	13	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	
20	219	6	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
20	219	11	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	
20	219	36	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	5	
20	219	83	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	5	
20	219	84	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	
20	219	51	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45	
20	219	56	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61	
20	219	61	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62	
20	219	68	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64	
20	219	69	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65	
20	219	70	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66	
20	220	17	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50	
20	220	44	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23	
20	220	47	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26	
20	220	7	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	
20	220	34	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	
20	220	28	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	20	
20	220	85	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	20	
20	220	86	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	
20	220	22	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	51	
20	220	23	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	52	
20	220	24	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	53	
20	220	41	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44	
20	220	29	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14	
20	220	30	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	
20	220	31	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16	
20	220	3	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
20	221	18	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46	
20	221	45	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24	
20	221	4	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43	
20	221	8	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	
20	221	12	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	
20	221	14	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	
20	221	2	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	
20	221	10	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	
20	221	0	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39	
20	221	68	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64	
20	221	69	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65	
20	221	70	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66	
20	222	64	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63	
20	222	46	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25	
20	222	9	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	
20	222	39	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37	
20	222	40	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49	
20	222	25	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	11	
20	222	26	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	12	
20	222	27	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	
20	222	37	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58	
20	222	38	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	
20	222	29	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14	
20	222	30	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	
20	222	31	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16	
20	222	3	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
20	223	15	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60	
20	223	42	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21	
20	223	48	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27	
20	223	5	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
20	223	33	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	
20	223	35	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19	
20	223	19	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	54	
20	223	20	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	55	
20	223	21	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	56	
20	223	29	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14	
20	223	30	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	
20	223	31	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16	
20	223	3	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
20	224	16	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38	
20	224	43	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22	
20	224	13	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	
20	224	6	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	
20	224	11	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	
20	224	36	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	5	
20	224	83	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	5	
20	224	84	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	
20	224	51	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45	
20	224	56	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61	
20	224	61	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62	
20	224	68	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64	
20	224	69	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65	
20	224	70	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66	
20	225	17	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	50	
20	225	44	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23	
20	225	47	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26	
20	225	7	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	
20	225	34	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	18	
20	225	28	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	20	
20	225	85	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	20	
20	225	86	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	
20	225	22	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	51	
20	225	23	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	52	
20	225	24	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	53	
20	225	41	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	44	
20	225	29	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14	
20	225	30	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	
20	225	31	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16	
20	225	3	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
20	226	18	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46	
20	226	45	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24	
20	226	4	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43	
20	226	8	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	
20	226	12	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40	
20	226	14	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	
20	226	2	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	
20	226	10	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	
20	226	0	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39	
20	226	68	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64	
20	226	69	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65	
20	226	70	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66	
20	227	64	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	63	
20	227	46	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25	
20	227	9	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	
20	227	39	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37	
20	227	40	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	49	
20	227	25	-1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	11	
20	227	26	-1	1	0	0	1	0	1	0	0	1	0	1	1	1	0	12	
20	227	27	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	
20	227	37	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	58	
20	227	38	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34	
20	227	29	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14	
20	227	30	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	
20	227	31	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16	
20	227	3	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
20	228	52	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	42	
20	228	51	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	45	
20	228	50	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59	
20	228	53	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	35	
20	228	3	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
20	228	71	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67	
20	228	72	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	68	
20	228	73	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	69	
20	229	62	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31	
20	229	56	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61	
20	229	55	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	47	
20	229	58	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	
20	229	3	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
20	229	74	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	70	
20	229	75	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71	
20	229	76	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	72	
20	230	57	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36	
20	230	61	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	62	
20	230	63	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	57	
20	230	60	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32	
20	230	3	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
20	230	77	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	73	
20	230	78	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	74	
20	230	79	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75	
end																				
