80	8	118	0	1	37	47	47	57	107	127	29	51	43	51	124	123	550	563
81	8	118	0	2	6	135	16	147	107	127	15	131	9	141	125	123	550	563
82	8	118	0	3	24	222	37	234	107	127	16	228	31	228	126	123	550	563
83	8	118	0	4	65	240	76	250	128	145	77	237	69	245	127	123	550	563
84	8	118	0	5	159	153	169	166	128	145	168	168	164	158	128	123	550	563
85	8	118	1	1	60	50	70	58	107	127	65	63	65	54	123	124	550	563
86	8	118	1	2	35	85	46	94	107	127	34	97	40	89	123	125	550	563
87	8	118	1	3	13	170	25	180	107	127	20	163	18	174	123	126	550	563
88	8	118	1	4	159	237	172	247	128	145	150	247	168	241	123	127	550	563
89	8	118	1	5	173	193	182	209	128	145	165	195	177	202	123	128	550	563
90	9	119	0	1	1	10	11	23	150	104	12	7	4	17	124	116	554	564
91	9	119	0	2	146	24	157	38	150	104	140	39	151	27	125	116	554	564
92	9	119	0	3	225	11	243	28	150	104	246	29	232	18	126	116	554	564
93	9	119	0	4	232	88	244	101	150	104	243	84	238	95	127	116	554	564
94	9	119	0	5	232	176	249	192	150	104	240	198	242	184	128	116	554	564
95	9	119	1	1	98	20	107	31	150	104	92	29	102	25	124	117	554	564
96	9	119	1	2	176	11	188	20	150	104	170	20	183	15	124	118	554	564
97	9	119	1	3	177	90	189	102	150	104	185	78	183	97	124	119	554	564
98	9	119	1	4	195	116	207	128	150	104	200	108	201	122	124	120	554	564
99	9	119	1	5	177	148	190	159	150	104	199	153	183	153	124	121	554	564
100	10	120	0	1	30	4	44	18	111	110	54	26	37	11	127	119	558	565
101	10	120	0	2	16	214	28	225	106	129	37	219	21	220	128	119	558	565
102	10	120	0	3	115	12	126	25	126	94	133	19	120	17	129	119	558	565
103	10	120	0	4	166	203	180	217	126	145	158	209	175	208	130	119	558	565
104	10	120	0	5	240	97	250	112	145	119	231	106	243	104	131	119	558	565
105	10	120	1	1	107	61	117	72	111	110	105	57	111	67	126	120	558	565
106	10	120	1	2	64	192	72	207	106	129	78	190	68	199	126	121	558	565
107	10	120	1	3	146	69	156	84	126	94	159	79	150	76	126	122	558	565
108	10	120	1	4	191	203	199	218	126	145	200	198	194	210	126	123	558	565
109	10	120	1	5	173	96	189	107	145	119	193	106	179	101	126	124	558	565
110	11	122	0	1	66	216	81	230	103	159	59	213	75	222	104	159	569	567
111	11	122	0	2	213	15	227	33	182	102	218	46	220	22	183	102	573	567
112	11	122	0	3	83	47	99	66	84	103	85	72	91	57	89	104	581	567
113	11	122	0	4	120	154	136	172	173	149	144	163	126	164	161	152	585	567
114	11	122	0	5	118	6	134	23	127	64	109	15	126	15	133	68	577	567
115	11	122	1	1	17	131	30	145	103	159	17	155	24	138	103	160	569	567
116	11	122	1	2	233	108	247	125	182	102	234	100	240	115	182	103	573	567
117	11	122	1	3	18	87	30	103	84	103	29	77	23	94	88	105	581	567
118	11	122	1	4	210	216	224	230	173	149	199	207	217	223	160	153	585	567
119	11	122	1	5	14	38	27	54	127	64	31	33	18	45	132	69	577	567
120	12	123	0	1	230	9	244	22	200	65	222	27	238	14	205	65	593	591
121	12	124	0	2	230	9	244	22	200	65	222	27	238	14	206	65	601	591
122	12	125	0	3	230	9	244	22	200	65	222	27	238	14	207	65	609	591
123	12	126	0	4	230	9	244	22	200	65	222	27	238	14	208	65	597	591
124	12	127	0	5	230	9	244	22	200	65	222	27	238	14	208	67	605	591
125	12	123	1	1	137	30	151	42	200	65	158	32	142	37	204	65	593	591
126	12	124	1	2	137	30	151	42	200	65	158	32	142	37	204	66	601	591
127	12	125	1	3	137	30	151	42	200	65	158	32	142	37	204	67	609	591
128	12	126	1	4	137	30	151	42	200	65	158	32	142	37	205	66	597	591
129	12	127	1	5	137	30	151	42	200	65	158	32	142	37	205	67	605	591
130	13	123	0	1	119	89	133	99	200	65	134	80	125	93	196	64	593	591
131	13	124	0	2	119	89	133	99	200	65	134	80	125	93	196	65	601	591
132	13	125	0	3	119	89	133	99	200	65	134	80	125	93	196	66	609	591
133	13	126	0	4	119	89	133	99	200	65	134	80	125	93	196	67	597	591
134	13	127	0	5	119	89	133	99	200	65	134	80	125	93	196	68	605	591
135	13	123	1	1	83	46	93	64	200	65	101	59	88	53	199	64	593	591
136	13	124	1	2	83	46	93	64	200	65	101	59	88	53	199	65	601	591
137	13	125	1	3	83	46	93	64	200	65	101	59	88	53	199	66	609	591
138	13	126	1	4	83	46	93	64	200	65	101	59	88	53	200	65	597	591
139	13	127	1	5	83	46	93	64	200	65	101	59	88	53	200	66	605	591
140	14	128	0	1	233	148	244	159	140	140	239	170	238	154	130	126	617	617
141	14	128	0	2	46	16	59	28	116	113	43	36	54	21	131	126	617	617
142	14	128	0	3	114	232	127	242	120	140	131	226	120	237	132	126	617	617
143	14	128	0	4	228	46	240	60	147	125	219	55	233	52	133	126	617	617
144	14	128	0	5	19	192	32	205	115	114	42	195	25	196	134	126	617	617
145	14	128	1	1	235	116	245	128	140	140	230	135	240	122	129	127	617	617
146	14	128	1	2	22	49	36	63	116	113	44	51	29	56	129	128	617	617
147	14	128	1	3	126	180	138	191	120	140	116	183	131	185	129	129	617	617
148	14	128	1	4	221	13	232	24	147	125	213	25	225	19	129	130	617	617
149	14	128	1	5	66	231	76	242	115	114	56	230	70	237	129	131	617	617
150	15	129	0	1	221	124	235	139	146	130	224	149	228	131	123	123	618	618
151	15	129	0	2	32	63	47	79	113	107	56	64	39	70	124	123	618	618
152	15	129	0	3	136	222	151	239	119	140	127	239	144	230	125	123	618	618
153	15	129	0	4	160	18	175	36	143	115	176	46	167	27	126	123	618	618
154	15	129	0	5	29	179	44	199	109	138	29	170	36	190	127	123	618	618
155	15	129	1	1	225	96	240	113	146	130	217	113	231	104	123	124	618	618
156	15	129	1	2	22	85	35	101	113	107	45	93	28	92	123	125	618	618
157	15	129	1	3	156	216	171	236	119	140	165	203	164	227	123	126	618	618
158	15	129	1	4	129	18	145	33	143	115	150	39	136	25	123	127	618	618
159	15	129	1	5	41	199	59	219	109	138	65	193	50	208	123	128	618	618
160	16	130	0	1	227	195	240	210	123	140	222	214	232	202	129	122	619	619
161	16	130	0	2	117	62	130	76	148	115	137	66	122	69	130	122	619	619
162	16	130	0	3	115	168	127	181	109	122	105	167	121	173	131	122	619	619
163	16	130	0	4	167	95	179	109	144	138	185	107	173	102	132	122	619	619
164	16	130	0	5	64	117	78	130	124	104	69	105	70	123	133	122	619	619
165	16	130	1	1	171	151	184	165	123	140	166	170	176	157	128	123	619	619
166	16	130	1	2	97	27	111	40	148	115	107	19	103	33	128	124	619	619
167	16	130	1	3	107	211	121	224	109	122	97	222	113	217	128	125	619	619
168	16	130	1	4	207	68	220	81	144	138	225	82	214	73	128	126	619	619
169	16	130	1	5	33	132	45	146	124	104	32	123	37	137	128	127	619	619
170	17	131	0	1	177	184	195	201	143	203	178	208	188	191	142	200	626	620
171	17	131	0	2	106	50	120	64	82	75	109	44	111	56	81	74	622	620
172	17	131	0	3	230	103	244	117	224	18	232	95	237	110	241	19	630	620
173	17	131	0	4	122	125	137	142	82	75	115	130	129	132	142	201	626	620
174	17	131	0	5	70	211	85	225	143	203	78	201	77	217	142	202	626	620
175	17	131	1	1	136	166	148	178	143	203	136	160	140	171	143	200	626	620
176	17	131	1	1	141	221	156	235	143	203	153	211	148	226	143	201	626	620
177	17	131	1	1	165	229	185	243	143	203	176	215	172	233	143	202	626	620
178	17	131	1	2	129	45	138	60	82	75	131	38	134	52	82	74	622	620
179	17	131	1	2	149	26	165	41	82	75	170	47	157	34	83	74	622	620
180	17	131	1	2	100	5	112	18	82	75	104	25	106	11	80	75	622	620
181	17	131	1	3	207	89	219	101	224	18	211	82	212	94	240	20	630	620
182	17	131	1	3	189	66	200	78	224	18	203	80	195	73	240	20	630	620
183	17	131	1	3	173	75	186	89	224	18	175	98	181	82	240	21	630	620
184	17	131	1	4	87	155	100	165	143	203	105	154	93	160	144	200	626	620
185	17	131	1	4	99	92	109	108	82	75	106	83	104	100	82	77	622	620
186	17	131	1	4	60	54	76	70	82	75	82	65	70	62	82	78	622	620
187	17	131	1	5	96	224	106	241	143	203	107	220	101	232	144	201	626	620
188	17	131	1	5	118	228	131	240	143	203	129	219	125	233	144	202	626	620
189	17	131	1	5	121	188	130	203	143	203	135	197	125	195	143	203	626	620
190	18	131	0	1	207	223	224	241	143	203	206	216	217	230	146	201	626	620
191	18	131	0	2	33	10	45	26	82	75	51	22	38	19	85	75	622	620
192	18	131	0	3	194	143	210	153	224	18	190	137	202	146	244	15	630	620
193	18	131	0	4	15	89	30	105	82	75	33	111	21	95	146	202	626	620
194	18	131	0	5	21	171	39	186	143	203	28	192	29	179	146	203	626	620
195	18	131	1	1	188	220	202	230	143	203	186	216	195	225	147	201	626	620
196	18	131	1	1	211	200	222	210	143	203	209	216	215	205	147	202	626	620
197	18	131	1	1	225	175	236	187	143	203	226	193	230	181	147	203	626	620
198	18	131	1	2	61	8	73	23	82	75	69	30	67	14	86	75	622	620
199	18	131	1	2	66	41	82	52	82	75	76	32	73	46	87	75	622	620
200	18	131	1	2	79	9	89	20	82	75	85	28	83	13	84	76	622	620
201	18	131	1	3	165	129	179	138	224	18	187	136	171	132	244	21	630	620
202	18	131	1	3	198	107	208	124	224	18	191	104	202	114	244	21	630	620
203	18	131	1	3	222	127	233	138	224	18	215	139	227	134	244	22	630	620
204	18	131	1	4	41	70	53	84	82	75	60	85	48	77	148	201	626	620
205	18	131	1	4	71	117	83	132	82	75	62	126	78	124	86	78	622	620
206	18	131	1	4	0	0	0	0	133	179	53	155	82	75	86	79	622	620
207	18	131	1	5	44	175	57	188	143	203	62	194	50	182	148	202	626	620
208	18	131	1	5	30	210	44	226	143	203	40	197	37	218	148	203	626	620
209	18	131	1	5	53	231	71	244	143	203	57	217	62	237	147	204	626	620
210	19	132	0	1	42	81	55	94	110	116	66	86	49	87	124	114	633	633
211	19	132	0	2	48	146	61	161	111	132	72	150	54	152	125	114	633	633
212	19	132	0	3	148	93	160	107	128	103	160	83	154	99	126	114	633	633
213	19	132	0	4	148	160	160	172	128	139	137	162	154	165	127	114	633	633
214	19	132	0	5	193	115	193	115	139	125	181	119	198	122	128	114	633	633
215	19	132	1	1	89	70	101	82	110	116	95	94	94	75	123	115	633	633
216	19	132	1	2	97	147	109	159	111	132	100	167	103	152	123	116	633	633
217	19	132	1	3	188	73	201	84	128	103	208	75	194	78	123	117	633	633
218	19	132	1	4	120	185	132	195	128	139	131	174	125	190	123	118	633	633
219	19	132	1	5	163	142	176	156	139	125	170	129	170	149	123	119	633	633
220	20	133	0	1	98	146	111	165	99	192	88	156	105	156	124	47	640	636
221	20	133	0	2	206	123	219	144	126	169	195	134	212	134	123	47	640	636
222	20	133	0	3	233	36	244	55	128	40	223	45	238	45	125	47	636	636
223	20	133	0	4	230	175	242	196	135	193	218	186	235	185	126	47	640	636
224	20	133	0	5	105	78	122	91	127	40	114	102	114	84	128	47	636	636
225	20	133	1	1	42	155	55	164	99	192	49	174	48	160	137	48	640	636
226	20	133	1	2	161	148	173	158	126	169	164	139	167	153	135	48	640	636
227	20	133	1	3	226	11	235	24	128	40	217	17	230	17	134	48	636	636
228	20	133	1	4	188	149	201	158	135	193	194	167	194	153	132	48	640	636
229	20	133	1	5	50	73	63	83	127	40	57	93	56	78	130	48	636	636
230	21	134	0	1	21	72	41	93	105	23	32	67	30	83	110	23	645	645
231	21	134	0	2	56	130	79	152	114	44	60	122	68	139	117	37	645	645
232	21	134	0	3	195	149	211	167	145	41	187	154	204	157	140	35	645	645
233	21	134	0	4	121	162	142	177	131	45	121	155	131	167	130	39	645	645
234	21	134	0	5	137	99	249	114	149	22	230	94	242	105	141	27	645	645
235	21	134	1	1	43	65	59	78	105	23	55	52	49	70	110	23	645	645
236	21	134	1	2	81	110	99	130	114	44	80	102	89	118	117	37	645	645
237	21	134	1	3	162	142	177	156	145	41	185	142	170	148	140	35	645	645
238	21	134	1	4	112	107	125	121	131	45	131	125	118	114	130	39	645	645
239	21	134	1	5	234	43	249	62	149	22	223	55	242	52	141	27	645	645
240	22	136	0	1	222	135	244	153	214	134	214	145	231	144	121	19	667	661
241	22	136	0	2	28	2	48	22	126	58	37	29	37	11	124	19	661	661
242	22	136	0	3	227	7	247	26	126	58	219	19	236	16	127	19	661	661
243	22	136	0	4	7	125	24	143	102	148	33	132	16	133	130	19	663	661
244	22	136	0	5	49	194	70	217	105	171	40	212	59	206	133	19	663	661
245	22	136	1	1	209	180	230	200	214	134	218	171	219	190	124	21	667	661
246	22	136	1	2	3	58	22	78	126	58	13	46	12	67	126	21	661	661
247	22	136	1	3	222	53	241	73	126	58	231	39	232	62	122	23	661	661
248	22	136	1	4	6	94	21	113	102	148	28	104	13	102	125	23	663	661
249	22	136	1	5	10	201	26	221	105	171	34	214	18	210	128	23	663	661
250	23	137	0	1	16	81	30	101	123	104	38	90	23	91	130	121	672	672
251	23	137	0	2	55	231	76	245	123	146	65	218	65	239	130	123	672	672
252	23	137	0	3	171	0	189	12	148	124	179	19	179	6	130	125	672	672
253	23	137	0	4	144	221	156	244	123	147	132	232	150	232	130	127	672	672
254	23	137	0	5	229	163	246	179	149	124	237	152	238	171	130	129	672	672
255	23	137	1	1	46	3	65	17	123	104	55	25	54	10	130	131	672	672
256	23	137	1	2	12	179	25	199	123	146	34	188	18	188	132	123	672	672
257	23	137	1	3	146	47	163	60	148	124	154	37	154	53	132	125	672	672
258	23	137	1	4	174	222	189	242	123	147	197	232	181	232	132	127	672	672
259	23	137	1	5	239	73	252	90	149	124	245	70	245	81	132	129	672	672
260	24	138	0	1	220	57	238	79	144	113	215	70	231	66	140	118	677	677
261	24	138	0	2	43	151	59	169	108	128	52	146	50	159	115	125	677	677
262	24	138	0	3	39	22	58	38	123	107	61	40	51	30	124	114	677	677
263	24	138	0	4	108	214	128	232	129	144	113	209	119	221	129	139	677	677
264	24	138	0	5	173	219	191	236	149	136	182	214	182	226	140	130	677	677
265	24	138	1	1	201	92	219	112	144	113	198	89	209	101	138	119	677	677
266	24	138	1	2	13	93	29	108	108	128	29	111	21	100	117	125	677	677
267	24	138	1	3	123	26	140	42	123	107	120	44	131	34	124	116	677	677
268	24	138	1	4	33	191	52	209	129	144	49	213	43	201	127	139	677	677
269	24	138	1	5	219	161	236	180	149	136	215	175	227	170	138	131	677	677
//S18.2-1
270	25	140	0	1	23	18	36	35	109	33	40	25	28	26	112	34	684	684
271	25	140	0	2	232	173	248	192	172	155	228	196	240	182	169	158	684	684
272	25	140	0	3	200	102	215	119	139	59	195	110	208	110	136	60	684	684
273	25	140	0	4	19	177	35	197	154	162	39	183	26	187	152	164	684	684
274	25	140	0	5	225	47	241	65	157	39	220	49	233	55	158	36	684	684
275	25	140	1	1	11	45	29	62	109	33	35	46	20	54	113	37	684	684
276	25	140	1	2	232	205	247	224	172	155	224	226	240	214	169	155	684	684
277	25	140	1	3	66	97	87	120	139	59	90	109	77	109	140	60	684	684
278	25	140	1	4	11	211	31	230	154	162	35	214	21	221	153	162	684	684
279	25	140	1	5	231	20	247	35	157	39	224	27	239	27	158	40	684	684
280	26	141	0	1	181	219	195	234	157	99	197	211	187	227	159	100	694	694
281	26	141	0	2	35	215	55	233	160	142	64	224	44	223	160	140	694	694
282	26	141	0	3	154	35	168	48	95	125	145	33	162	42	95	128	694	694
283	26	141	0	4	209	104	225	122	116	87	236	113	216	111	117	86	694	694
284	26	141	0	5	18	32	34	50	123	154	42	52	27	43	125	154	694	694
285	26	141	1	1	197	174	211	191	157	99	188	190	205	181	159	100	694	694
286	26	141	1	2	73	236	97	250	160	142	92	225	84	242	160	140	694	694
287	26	141	1	3	126	6	142	18	95	125	120	23	136	11	95	128	694	694
288	26	141	1	4	234	80	248	94	116	87	227	73	242	86	117	86	694	694
289	26	141	1	5	3	68	16	86	123	154	24	68	9	80	125	154	694	694
290	27	142	0	1	231	83	248	101	156	132	227	97	241	91	153	132	699	699
291	27	142	0	2	225	149	240	175	129	159	221	174	235	158	126	155	699	699
292	27	142	0	3	154	13	169	32	143	100	158	34	163	21	142	106	699	699
293	27	142	0	4	22	137	38	159	106	95	44	129	30	147	114	97	699	699
294	27	142	0	5	117	219	138	235	97	135	120	211	128	227	99	130	699	699
295	27	142	1	1	196	20	211	37	156	132	199	45	204	29	153	132	699	699
296	27	142	1	2	229	221	245	238	129	159	217	226	236	230	126	155	699	699
297	27	142	1	3	63	18	82	37	143	100	86	24	71	29	142	106	699	699
298	27	142	1	4	25	48	46	64	106	95	36	69	34	57	114	97	699	699
299	27	142	1	5	35	203	57	222	97	135	59	203	46	215	99	130	699	699
300	28	143	0	1	7	5	18	17	107	21	21	21	11	11	108	21	704	704
301	28	143	0	2	225	8	236	21	140	20	214	20	230	13	141	20	704	704
302	28	143	0	3	59	82	71	95	108	139	51	83	64	88	109	139	704	704
303	28	143	0	4	236	82	247	95	108	139	229	93	241	88	108	140	704	704
304	28	143	0	5	225	173	237	184	110	167	222	181	231	179	111	167	704	704
305	28	143	1	1	6	32	17	43	107	21	18	47	11	37	107	22	704	704
306	28	143	1	2	235	25	248	38	140	20	227	36	242	31	140	21	704	704
307	28	143	1	3	77	89	92	103	108	139	79	110	83	97	108	140	704	704
308	28	143	1	4	235	104	248	116	108	139	226	112	241	109	110	140	704	704
309	28	143	1	5	204	202	216	216	110	167	206	197	210	208	110	168	704	704
310	29	144	0	1	40	106	57	125	91	114	64	114	49	113	92	114	713	713
311	29	144	0	2	136	82	153	103	132	122	156	108	145	92	133	122	713	713
312	29	144	0	3	51	153	73	178	99	149	84	161	61	164	100	149	713	713
313	29	144	0	4	97	61	116	83	109	102	123	77	104	72	110	102	713	713
314	29	144	0	5	127	167	146	189	126	145	137	158	136	178	127	145	713	713
315	29	144	1	1	16	72	35	91	91	114	46	83	24	81	91	115	713	713
316	29	144	1	2	170	117	186	134	132	122	178	105	177	124	132	123	713	713
317	29	144	1	3	79	197	100	218	99	149	91	192	89	207	99	150	713	713
318	29	144	1	4	151	66	168	83	109	102	142	69	158	73	109	103	713	713
319	29	144	1	5	157	186	174	205	126	145	166	174	165	194	126	146	713	713
320	30	145	0	1	51	5	71	22	121	90	62	30	61	14	123	89	718	718
321	30	145	0	2	3	163	21	183	117	142	28	170	14	172	119	141	718	718
322	30	145	0	3	78	209	98	227	133	157	104	218	89	218	132	155	718	718
323	30	145	0	4	225	121	244	139	145	142	218	130	231	129	143	141	718	718
324	30	145	0	5	168	5	190	23	146	91	182	33	182	15	144	91	718	718
325	30	145	1	1	80	7	97	24	121	90	62	30	90	16	123	91	718	718
326	30	145	1	2	4	136	25	158	117	142	28	170	15	146	119	143	718	718
327	30	145	1	3	100	228	119	245	133	157	104	218	109	236	134	155	718	718
328	30	145	1	4	229	149	245	167	145	142	218	130	236	158	143	143	718	718
329	30	145	1	5	141	9	157	26	146	91	182	33	149	19	145	93	718	718
330	31	146	0	1	175	189	189	204	125	160	168	193	182	196	125	158	734	734
331	31	146	0	2	225	8	244	27	134	63	224	33	234	18	132	60	728	728
332	31	146	0	3	213	109	231	127	138	137	213	134	222	118	134	137	734	734
333	31	146	0	4	22	91	41	109	117	136	46	113	31	100	121	136	734	734
334	31	146	0	5	30	4	47	22	115	61	36	32	37	14	118	60	728	728
335	31	146	1	1	168	223	184	242	125	160	177	218	176	231	126	158	734	734
336	31	146	1	2	219	77	238	97	134	63	223	68	227	85	131	62	728	728
337	31	146	1	3	224	176	243	193	138	137	225	170	232	184	135	137	734	734
338	31	146	1	4	13	171	32	191	117	136	36	165	23	180	122	136	734	734
339	31	146	1	5	51	60	69	76	115	61	62	54	60	67	117	61	728	728
end																		
